feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
static_replay,300.0,0.1,2.0,0.08,389,254,7.95,7.952454444207935,0.09554486813383106,0.07267884027113318,0.06133841432252585
all,100.0,0.04,0.0,0.08,389,254,7.95,7.95246612238476,0.09584182239712309,0.0726044005309079,0.06111622433611483
static_replay,300.0,0.1,1.0,0.08,389,254,7.95,7.952531477962466,0.09556593130348179,0.07267705471246733,0.061321277479736674
all,300.0,0.04,0.0,0.15,389,254,7.95,7.952537493119638,0.09581364426823745,0.07262810212893164,0.061122684259682106
static_replay,300.0,0.08,0.0,0.15,389,254,7.95,7.95255168574549,0.09575410659919859,0.07267259204270349,0.06113812642786194
static_replay,300.0,0.08,0.0,0.25,389,254,7.95,7.95255168574549,0.09575410659919859,0.07267259204270349,0.06113812642786194
static_replay,300.0,0.08,0.0,0.4,389,254,7.95,7.95255168574549,0.09575410659919859,0.07267259204270349,0.06113812642786194
static_replay,200.0,0.15,2.0,0.15,389,254,7.95,7.952568245998082,0.09547986196601205,0.07271804736370273,0.061367375949217345
static_replay,200.0,0.15,2.0,0.25,389,254,7.95,7.952568245998082,0.09547986196601205,0.07271804736370273,0.061367375949217345
static_replay,200.0,0.15,2.0,0.4,389,254,7.95,7.952568245998082,0.09547986196601205,0.07271804736370273,0.061367375949217345
no_decomp,1000.0,0.2,0.5,0.08,389,254,7.95,7.952571511176609,0.09545011876083241,0.07267036626896152,0.061444890988391614
no_decomp,1000.0,0.2,0.5,0.15,389,254,7.95,7.952571511176609,0.09545011876083241,0.07267036626896152,0.061444890988391614
no_decomp,1000.0,0.2,0.5,0.25,389,254,7.95,7.952571511176609,0.09545011876083241,0.07267036626896152,0.061444890988391614
no_decomp,1000.0,0.2,0.5,0.4,389,254,7.95,7.952571511176609,0.09545011876083241,0.07267036626896152,0.061444890988391614
no_decomp,1000.0,0.15,0.5,0.08,389,254,7.95,7.952616536755985,0.095501268954852,0.07266178542411017,0.06140357289899463
no_decomp,1000.0,0.15,0.5,0.15,389,254,7.95,7.952616536755985,0.095501268954852,0.07266178542411017,0.06140357289899463
no_decomp,1000.0,0.15,0.5,0.25,389,254,7.95,7.952616536755985,0.095501268954852,0.07266178542411017,0.06140357289899463
no_decomp,1000.0,0.15,0.5,0.4,389,254,7.95,7.952616536755985,0.095501268954852,0.07266178542411017,0.06140357289899463
all,300.0,0.12,0.0,0.15,389,254,7.95,7.952619746941947,0.0959881132691903,0.07261165283576207,0.06096695038397508
static_replay,500.0,0.08,0.0,0.08,389,254,7.95,7.952634701590977,0.09573889034445408,0.0726568661946716,0.06117137553901221
static_replay,200.0,0.15,1.0,0.08,389,254,7.95,7.952675236405216,0.09549647201246962,0.07272604236932934,0.06134574415721897
static_replay,200.0,0.12,0.0,0.08,389,254,7.95,7.952681662500893,0.09576005892921194,0.07270810717990457,0.06110027101080667
static_replay,500.0,0.08,0.0,0.15,389,254,7.95,7.95268770906381,0.09574036341993698,0.0726568661946716,0.06117137553901221
static_replay,500.0,0.08,0.0,0.25,389,254,7.95,7.95268770906381,0.09574036341993698,0.0726568661946716,0.06117137553901221
static_replay,500.0,0.08,0.0,0.4,389,254,7.95,7.95268770906381,0.09574036341993698,0.0726568661946716,0.06117137553901221
static_replay,1000.0,0.12,0.0,0.08,389,254,7.95,7.952704464664917,0.09571815517940711,0.07264282968468892,0.06120808592683715
static_replay,1000.0,0.12,0.0,0.15,389,254,7.95,7.952704464664917,0.09571815517940711,0.07264282968468892,0.06120808592683715
static_replay,1000.0,0.12,0.0,0.25,389,254,7.95,7.952704464664917,0.09571815517940711,0.07264282968468892,0.06120808592683715
static_replay,1000.0,0.12,0.0,0.4,389,254,7.95,7.952704464664917,0.09571815517940711,0.07264282968468892,0.06120808592683715
static_replay,300.0,0.12,1.0,0.15,389,254,7.95,7.952737113601538,0.09555232741978055,0.07268879849906017,0.061328852184193254
static_replay,300.0,0.12,1.0,0.25,389,254,7.95,7.952737113601538,0.09555232741978055,0.07268879849906017,0.061328852184193254
static_replay,300.0,0.12,1.0,0.4,389,254,7.95,7.952737113601538,0.09555232741978055,0.07268879849906017,0.061328852184193254
static_replay,300.0,0.1,2.0,0.15,389,254,7.95,7.952774430437315,0.09555208844835887,0.07268051236456702,0.06133841432252585
static_replay,300.0,0.1,2.0,0.25,389,254,7.95,7.952774430437315,0.09555208844835887,0.07268051236456702,0.06133841432252585
static_replay,300.0,0.1,2.0,0.4,389,254,7.95,7.952774430437315,0.09555208844835887,0.07268051236456702,0.06133841432252585
no_decomp,500.0,0.12,0.0,0.08,389,254,7.95,7.952808072631767,0.09568064929116174,0.07266788402954946,0.06122341672881003
static_replay,100.0,0.1,1.0,0.08,389,254,7.95,7.952821109187624,0.09553650156586277,0.0727037255537405,0.06133208521475244
static_replay,300.0,0.15,1.0,0.15,389,254,7.95,7.952844821459393,0.09552384094458027,0.07270697746747687,0.061342152884304155
static_replay,300.0,0.15,1.0,0.25,389,254,7.95,7.952844821459393,0.09552384094458027,0.07270697746747687,0.061342152884304155
static_replay,300.0,0.15,1.0,0.4,389,254,7.95,7.952844821459393,0.09552384094458027,0.07270697746747687,0.061342152884304155
static_replay,100.0,0.1,0.0,0.08,389,254,7.95,7.952848618007713,0.09573980850967893,0.07269858589828405,0.06113468239413778
static_replay,1000.0,0.2,0.5,0.08,389,254,7.95,7.952871112571569,0.09554275382284011,0.07267040342805287,0.061360544673058535
static_replay,1000.0,0.2,0.5,0.15,389,254,7.95,7.952871112571569,0.09554275382284011,0.07267040342805287,0.061360544673058535
static_replay,1000.0,0.2,0.5,0.25,389,254,7.95,7.952871112571569,0.09554275382284011,0.07267040342805287,0.061360544673058535
static_replay,1000.0,0.2,0.5,0.4,389,254,7.95,7.952871112571569,0.09554275382284011,0.07267040342805287,0.061360544673058535
static_replay,200.0,0.1,2.0,0.15,389,254,7.95,7.952877350454934,0.09554627031128135,0.07268855174301365,0.06133905321983592
static_replay,200.0,0.1,2.0,0.25,389,254,7.95,7.952877350454934,0.09554627031128135,0.07268855174301365,0.06133905321983592
static_replay,200.0,0.1,2.0,0.4,389,254,7.95,7.952877350454934,0.09554627031128135,0.07268855174301365,0.06133905321983592
static_replay,300.0,0.2,1.0,0.08,389,254,7.95,7.952902935204076,0.09545609605411644,0.07275302889728227,0.061365461320347314
static_replay,100.0,0.12,1.0,0.08,389,254,7.95,7.952919712362916,0.09551091630822921,0.07272007945246502,0.06134405674652329
static_replay,300.0,0.12,0.0,0.15,389,254,7.95,7.952938758503936,0.09578407599947798,0.07269523996279476,0.06109626583510354
static_replay,300.0,0.12,0.0,0.25,389,254,7.95,7.952938758503936,0.09578407599947798,0.07269523996279476,0.06109626583510354
static_replay,300.0,0.12,0.0,0.4,389,254,7.95,7.952938758503936,0.09578407599947798,0.07269523996279476,0.06109626583510354
static_replay,200.0,0.08,1.0,0.08,389,254,7.95,7.952940171104372,0.0955873389289736,0.07267555788089233,0.061312724243517004
static_replay,500.0,0.1,1.0,0.08,389,254,7.95,7.952957965401786,0.09558257481111719,0.07266832299911052,0.061325217744627764
all,500.0,0.04,0.0,0.15,389,254,7.95,7.952974260891343,0.09577913263461976,0.07264477158855719,0.061152664181381336
static_replay,1000.0,0.15,0.5,0.08,389,254,7.95,7.952982225715766,0.0955755587025192,0.07265997154538704,0.06134125949814401
static_replay,1000.0,0.15,0.5,0.15,389,254,7.95,7.952982225715766,0.0955755587025192,0.07265997154538704,0.06134125949814401
static_replay,1000.0,0.15,0.5,0.25,389,254,7.95,7.952982225715766,0.0955755587025192,0.07265997154538704,0.06134125949814401
static_replay,1000.0,0.15,0.5,0.4,389,254,7.95,7.952982225715766,0.0955755587025192,0.07265997154538704,0.06134125949814401
no_decomp,1000.0,0.15,2.0,0.08,389,254,7.95,7.952984480861169,0.09548022605381483,0.07266201713990403,0.06143460922254246
no_decomp,1000.0,0.15,2.0,0.15,389,254,7.95,7.952984480861169,0.09548022605381483,0.07266201713990403,0.06143460922254246
no_decomp,1000.0,0.15,2.0,0.25,389,254,7.95,7.952984480861169,0.09548022605381483,0.07266201713990403,0.06143460922254246
no_decomp,1000.0,0.15,2.0,0.4,389,254,7.95,7.952984480861169,0.09548022605381483,0.07266201713990403,0.06143460922254246
static_replay,500.0,0.1,1.0,0.15,389,254,7.95,7.952987503890641,0.09558339568213442,0.07266832299911052,0.061325217744627764
static_replay,500.0,0.1,1.0,0.25,389,254,7.95,7.952987503890641,0.09558339568213442,0.07266832299911052,0.061325217744627764
static_replay,500.0,0.1,1.0,0.4,389,254,7.95,7.952987503890641,0.09558339568213442,0.07266832299911052,0.061325217744627764
static_replay,500.0,0.15,0.5,0.08,389,254,7.95,7.952987567797942,0.09557057451792995,0.07268927465778412,0.06131708902613441
static_replay,500.0,0.12,0.5,0.08,389,254,7.95,7.952994416173875,0.09559097725909475,0.07267581093680675,0.061310340321450475
static_replay,300.0,0.06,0.0,0.08,389,254,7.95,7.9529955474965774,0.09574379537323492,0.07266238524043235,0.06117097934299866
static_replay,300.0,0.1,1.0,0.15,389,254,7.95,7.95299616230718,0.09557637259919641,0.07267952696324101,0.061321277479736674
static_replay,300.0,0.1,1.0,0.25,389,254,7.95,7.95299616230718,0.09557637259919641,0.07267952696324101,0.061321277479736674
static_replay,300.0,0.1,1.0,0.4,389,254,7.95,7.95299616230718,0.09557637259919641,0.07267952696324101,0.061321277479736674
no_decomp,1000.0,0.12,0.0,0.08,389,254,7.95,7.952996644352117,0.09563705424475276,0.07264437382963598,0.06129576236375265
no_decomp,1000.0,0.12,0.0,0.15,389,254,7.95,7.952996644352117,0.09563705424475276,0.07264437382963598,0.06129576236375265
no_decomp,1000.0,0.12,0.0,0.25,389,254,7.95,7.952996644352117,0.09563705424475276,0.07264437382963598,0.06129576236375265
no_decomp,1000.0,0.12,0.0,0.4,389,254,7.95,7.952996644352117,0.09563705424475276,0.07264437382963598,0.06129576236375265
no_decomp,500.0,0.15,2.0,0.15,389,254,7.95,7.952999303638086,0.09545714026738102,0.07267998156182594,0.06144014251015104
no_decomp,500.0,0.15,2.0,0.25,389,254,7.95,7.952999303638086,0.09545714026738102,0.07267998156182594,0.06144014251015104
no_decomp,500.0,0.15,2.0,0.4,389,254,7.95,7.952999303638086,0.09545714026738102,0.07267998156182594,0.06144014251015104
static_replay,200.0,0.08,0.0,0.15,389,254,7.95,7.953003436169426,0.09577017247829749,0.07268511752831365,0.06112208917526057
static_replay,200.0,0.08,0.0,0.25,389,254,7.95,7.953003436169426,0.09577017247829749,0.07268511752831365,0.06112208917526057
static_replay,200.0,0.08,0.0,0.4,389,254,7.95,7.953003436169426,0.09577017247829749,0.07268511752831365,0.06112208917526057
static_replay,500.0,0.1,2.0,0.08,389,254,7.95,7.953028514718841,0.09556952386978693,0.07267040600448497,0.06133814623716274
no_decomp,500.0,0.15,2.0,0.08,389,254,7.95,7.953029435147374,0.09545600232777658,0.07267998156182594,0.061442117800415655
static_replay,500.0,0.12,0.5,0.15,389,254,7.95,7.953043449493946,0.09559233988852021,0.07267581093680675,0.061310340321450475
static_replay,500.0,0.12,0.5,0.25,389,254,7.95,7.953043449493946,0.09559233988852021,0.07267581093680675,0.061310340321450475
static_replay,500.0,0.12,0.5,0.4,389,254,7.95,7.953043449493946,0.09559233988852021,0.07267581093680675,0.061310340321450475
static_replay,100.0,0.08,1.0,0.08,389,254,7.95,7.9530452001139285,0.09556894598993723,0.07268948011889179,0.06132011368743327
static_replay,500.0,0.1,2.0,0.15,389,254,7.95,7.9530475203363205,0.09557005203326886,0.07267040600448497,0.06133814623716274
static_replay,500.0,0.1,2.0,0.25,389,254,7.95,7.9530475203363205,0.09557005203326886,0.07267040600448497,0.06133814623716274
static_replay,500.0,0.1,2.0,0.4,389,254,7.95,7.9530475203363205,0.09557005203326886,0.07267040600448497,0.06133814623716274
static_replay,500.0,0.15,0.5,0.15,389,254,7.95,7.9530488594970805,0.09557227780608675,0.07268927465778412,0.06131708902613441
static_replay,500.0,0.15,0.5,0.25,389,254,7.95,7.9530488594970805,0.09557227780608675,0.07268927465778412,0.06131708902613441
static_replay,500.0,0.15,0.5,0.4,389,254,7.95,7.9530488594970805,0.09557227780608675,0.07268927465778412,0.06131708902613441
no_decomp,500.0,0.1,0.0,0.08,389,254,7.95,7.953079880442293,0.09568655784191163,0.07266208461098886,0.06123086110467297
static_replay,200.0,0.08,2.0,0.08,389,254,7.95,7.953135222542884,0.09557378233239791,0.07267861189101457,0.06132864728249357
no_decomp,500.0,0.1,0.0,0.15,389,254,7.95,7.953141544334019,0.0956946791910931,0.07266208461098886,0.06122445338536216
no_decomp,500.0,0.1,0.0,0.25,389,254,7.95,7.953141544334019,0.0956946791910931,0.07266208461098886,0.06122445338536216
no_decomp,500.0,0.1,0.0,0.4,389,254,7.95,7.953141544334019,0.0956946791910931,0.07266208461098886,0.06122445338536216
all,1000.0,0.06,0.0,0.08,389,254,7.95,7.95314448981117,0.09573783052868012,0.07265602325807168,0.06118744525501573
all,200.0,0.04,0.0,0.08,389,254,7.95,7.953149841604024,0.09582643678764809,0.07262251743006587,0.061132493549486175
no_decomp,500.0,0.2,2.0,0.15,389,254,7.95,7.9531571832255565,0.09539606767657238,0.07269319541623892,0.061492388696818015
no_decomp,500.0,0.2,2.0,0.25,389,254,7.95,7.9531571832255565,0.09539606767657238,0.07269319541623892,0.061492388696818015
no_decomp,500.0,0.2,2.0,0.4,389,254,7.95,7.9531571832255565,0.09539606767657238,0.07269319541623892,0.061492388696818015
no_decomp,500.0,0.15,1.0,0.15,389,254,7.95,7.953175800013934,0.09548071499256054,0.07268532465468996,0.061416129499737966
no_decomp,500.0,0.15,1.0,0.25,389,254,7.95,7.953175800013934,0.09548071499256054,0.07268532465468996,0.061416129499737966
no_decomp,500.0,0.15,1.0,0.4,389,254,7.95,7.953175800013934,0.09548071499256054,0.07268532465468996,0.061416129499737966
no_decomp,500.0,0.12,0.0,0.15,389,254,7.95,7.9531804299244335,0.09569039491091284,0.07266788402954946,0.06122401887093203
no_decomp,500.0,0.12,0.0,0.25,389,254,7.95,7.9531804299244335,0.09569039491091284,0.07266788402954946,0.06122401887093203
no_decomp,500.0,0.12,0.0,0.4,389,254,7.95,7.9531804299244335,0.09569039491091284,0.07266788402954946,0.06122401887093203
all,2000.0,0.08,0.0,0.15,389,254,7.95,7.953190113408715,0.09570284813821962,0.07266391230624292,0.06121580646925387
all,2000.0,0.08,0.0,0.25,389,254,7.95,7.953190113408715,0.09570284813821962,0.07266391230624292,0.06121580646925387
all,2000.0,0.08,0.0,0.4,389,254,7.95,7.953190113408715,0.09570284813821962,0.07266391230624292,0.06121580646925387
no_decomp,500.0,0.2,2.0,0.08,389,254,7.95,7.953197358675879,0.09539455042651644,0.07269319541623892,0.06149502241564307
no_decomp,500.0,0.15,1.0,0.08,389,254,7.95,7.9531987741539245,0.09547807634120913,0.07268532465468996,0.06141940659838064
static_replay,100.0,0.08,2.0,0.08,389,254,7.95,7.953201534751964,0.09555392570534739,0.07269328311233819,0.06133567549311624
static_replay,1000.0,0.12,1.0,0.08,389,254,7.95,7.953252073586614,0.09558112105778106,0.07265878726044067,0.061344380457350974
static_replay,1000.0,0.12,1.0,0.15,389,254,7.95,7.953252073586614,0.09558112105778106,0.07265878726044067,0.061344380457350974
static_replay,1000.0,0.12,1.0,0.25,389,254,7.95,7.953252073586614,0.09558112105778106,0.07265878726044067,0.061344380457350974
static_replay,1000.0,0.12,1.0,0.4,389,254,7.95,7.953252073586614,0.09558112105778106,0.07265878726044067,0.061344380457350974
static_replay,100.0,0.1,2.0,0.15,389,254,7.95,7.953252448484793,0.09553587360886957,0.07270225183878065,0.06134617374627043
static_replay,100.0,0.1,2.0,0.25,389,254,7.95,7.953252448484793,0.09553587360886957,0.07270225183878065,0.06134617374627043
static_replay,100.0,0.1,2.0,0.4,389,254,7.95,7.953252448484793,0.09553587360886957,0.07270225183878065,0.06134617374627043
static_replay,200.0,0.1,0.5,0.08,389,254,7.95,7.953259391365464,0.09559652673980781,0.07269007465374235,0.061297890741675236
no_decomp,500.0,0.12,1.0,0.15,389,254,7.95,7.953263840212266,0.09551823520953878,0.07267679616348513,0.06138958439478251
no_decomp,500.0,0.12,1.0,0.25,389,254,7.95,7.953263840212266,0.09551823520953878,0.07267679616348513,0.06138958439478251
no_decomp,500.0,0.12,1.0,0.4,389,254,7.95,7.953263840212266,0.09551823520953878,0.07267679616348513,0.06138958439478251
no_decomp,1000.0,0.12,1.0,0.08,389,254,7.95,7.953267270969788,0.09553084939206367,0.0726600886929089,0.06139377302291055
no_decomp,1000.0,0.12,1.0,0.15,389,254,7.95,7.953267270969788,0.09553084939206367,0.0726600886929089,0.06139377302291055
no_decomp,1000.0,0.12,1.0,0.25,389,254,7.95,7.953267270969788,0.09553084939206367,0.0726600886929089,0.06139377302291055
no_decomp,1000.0,0.12,1.0,0.4,389,254,7.95,7.953267270969788,0.09553084939206367,0.0726600886929089,0.06139377302291055
static_replay,300.0,0.1,0.5,0.08,389,254,7.95,7.953275870547993,0.09560443369966727,0.07268280282403504,0.06129771356475292
no_decomp,500.0,0.12,1.0,0.08,389,254,7.95,7.9532822195454544,0.09551612428900765,0.07267679616348513,0.061392206073329986
static_replay,500.0,0.2,0.5,0.08,389,254,7.95,7.953314267755496,0.09553943711772982,0.07271559392153103,0.06133098609974083
static_replay,200.0,0.1,1.0,0.15,389,254,7.95,7.9533261843649505,0.0955762203251556,0.07269034033924922,0.06131978763466042
static_replay,200.0,0.1,1.0,0.25,389,254,7.95,7.9533261843649505,0.0955762203251556,0.07269034033924922,0.06131978763466042
static_replay,200.0,0.1,1.0,0.4,389,254,7.95,7.9533261843649505,0.0955762203251556,0.07269034033924922,0.06131978763466042
all,300.0,0.04,0.0,0.08,389,254,7.95,7.9533354742837625,0.09580592241060767,0.0726318047237423,0.061148879329574427
static_replay,300.0,0.12,0.5,0.08,389,254,7.95,7.953345858956973,0.09558911210971503,0.07269497217674899,0.06130281076528395
no_decomp,1000.0,0.12,0.5,0.08,389,254,7.95,7.953378788704724,0.0955465372884332,0.07266173376473505,0.06137953910896739
no_decomp,1000.0,0.12,0.5,0.15,389,254,7.95,7.953378788704724,0.0955465372884332,0.07266173376473505,0.06137953910896739
no_decomp,1000.0,0.12,0.5,0.25,389,254,7.95,7.953378788704724,0.0955465372884332,0.07266173376473505,0.06137953910896739
no_decomp,1000.0,0.12,0.5,0.4,389,254,7.95,7.953378788704724,0.0955465372884332,0.07266173376473505,0.06137953910896739
all,500.0,0.1,0.25,0.25,389,254,7.95,7.9533799239206004,0.09569203402932129,0.07265511512413292,0.06124069255607392
all,500.0,0.1,0.25,0.4,389,254,7.95,7.9533799239206004,0.09569203402932129,0.07265511512413292,0.06124069255607392
static_replay,1000.0,0.1,0.0,0.08,389,254,7.95,7.953391171064084,0.09572488684782783,0.0726428819409778,0.061220385476278553
static_replay,1000.0,0.1,0.0,0.15,389,254,7.95,7.953391171064084,0.09572488684782783,0.0726428819409778,0.061220385476278553
static_replay,1000.0,0.1,0.0,0.25,389,254,7.95,7.953391171064084,0.09572488684782783,0.0726428819409778,0.061220385476278553
static_replay,1000.0,0.1,0.0,0.4,389,254,7.95,7.953391171064084,0.09572488684782783,0.0726428819409778,0.061220385476278553
static_replay,300.0,0.08,1.0,0.08,389,254,7.95,7.95339514242932,0.09560106232764386,0.07267349952455512,0.061313702776212425
static_replay,500.0,0.2,0.5,0.15,389,254,7.95,7.953395990188095,0.09554170816616114,0.07271559392153103,0.06133098609974083
static_replay,500.0,0.2,0.5,0.25,389,254,7.95,7.953395990188095,0.09554170816616114,0.07271559392153103,0.06133098609974083
static_replay,500.0,0.2,0.5,0.4,389,254,7.95,7.953395990188095,0.09554170816616114,0.07271559392153103,0.06133098609974083
all,300.0,0.1,0.25,0.4,389,254,7.95,7.95340149654189,0.09576036202029901,0.07262824196417758,0.06119983722325527
no_decomp,1000.0,0.15,0.25,0.08,389,254,7.95,7.953403045425977,0.09553517246762802,0.07266625133500539,0.061387060448228066
